NDVI,MNDWI,elevation,slope,aspect,clay,sand,soc,bdod,Mapped_Label
0.7140935,-0.41210264,164,2,180,269,136,351,130,Other_Crop
0.7061085,-0.49626034,88,5,124,230,257,568,120,Other_Crop
0.5916543,-0.6157484,930,10,44,358,464,345,121,Other_Crop
0.84138185,-0.51663584,112,3,180,261,197,468,126,Other_Crop
0.73846346,-0.33666334,97,1,0,271,190,419,129,Other_Crop
0.7153846,-0.6056844,87,3,270,294,213,446,130,Other_Crop
0.84182507,-0.48518434,279,11,229,417,253,606,116,Other_Crop
0.80074906,-0.5459609,432,5,270,421,259,619,111,Other_Crop
0.77452415,-0.48227474,367,2,306,274,280,588,131,Other_Crop
0.56171286,-0.35418236,433,1,270,252,231,696,132,Other_Crop
0.8114424,-0.48800316,18,8,233,111,693,633,119,Other_Crop
0.32602534,-0.5528065,173,1,180,295,339,490,143,Other_Crop
0.2863388,-0.4664439,238,2,304,282,229,615,104,Other_Crop
0.21134555,-0.46829036,84,2,124,247,303,344,129,Other_Crop
0.18644583,-0.38016573,42,1,134,227,603,137,148,Other_Crop
0.57816166,-0.42245448,241,1,270,156,366,446,112,Other_Crop
0.64750713,-0.39067525,72,6,180,276,494,478,119,Other_Crop
0.2480664,-0.43974197,247,0,0,284,280,620,134,Other_Crop
0.18244292,-0.5716283,307,2,180,185,385,129,156,Other_Crop
0.7010526,-0.29875454,426,3,73,323,388,614,115,Other_Crop
0.8072034,-0.5488959,250,3,70,158,463,649,131,Other_Crop
0.23276351,-0.34679705,32,9,113,251,569,135,147,Other_Crop
0.24410933,-0.54820937,741,1,46,224,559,177,133,Other_Crop
0.26597324,-0.48686704,230,3,90,153,520,538,132,Other_Crop
0.46525517,-0.5513558,182,2,234,304,314,472,140,Other_Crop
0.20276497,-0.50308853,309,1,180,198,396,136,153,Other_Crop
0.6010948,-0.295006,60,0,0,81,797,438,135,Other_Crop
0.5209935,-0.37980157,28,5,32,386,319,519,129,Other_Crop
0.7278817,-0.45931283,522,1,180,187,415,991,119,Other_Crop
0.36167577,-0.2992165,329,2,303,141,579,598,119,Other_Crop
0.3177471,-0.36553946,221,1,270,186,441,610,133,Other_Crop
0.24460784,-0.4741474,232,4,199,194,468,724,131,Other_Crop
0.81217253,-0.48181012,79,1,0,95,764,551,127,Other_Crop
0.38398954,-0.35307062,1649,3,90,447,306,294,117,Other_Crop
0.69881403,-0.40913415,80,3,180,241,327,513,123,Other_Crop
0.5477497,-0.5336705,192,2,0,250,440,445,137,Other_Crop
0.20642154,-0.5674791,310,2,207,182,386,124,155,Other_Crop
0.6715021,-0.500348,87,0,0,365,107,562,136,Other_Crop
0.30911842,-0.6126606,1572,3,270,398,326,281,114,Other_Crop
0.5357204,-0.2544886,1015,9,270,379,342,724,109,Other_Crop
0.42234716,-0.5358114,363,2,66,283,520,162,132,Other_Crop
0.34629473,-0.54247475,213,4,90,196,500,499,135,Other_Crop
0.3810044,-0.40404874,43,5,90,206,660,151,150,Other_Crop
0.6971991,-0.52737546,93,1,180,279,336,529,121,Other_Crop
0.26671913,-0.5560098,1545,1,0,460,272,289,112,Other_Crop
0.27722505,-0.3951528,12,7,180,199,350,863,113,Other_Crop
0.76102024,-0.5272727,142,1,180,189,197,321,125,Other_Crop
0.4504331,-0.48100284,238,1,0,205,462,554,131,Other_Crop
0.8236824,-0.43193126,36,11,300,360,245,671,112,Other_Crop
0.19928187,-0.4924431,293,3,46,163,395,107,155,Other_Crop
0.72283274,-0.48643273,352,2,143,254,428,544,122,Other_Crop
0.15386896,-0.4777087,29,2,270,80,864,73,169,Other_Crop
0.734962,-0.46284288,728,9,295,323,398,489,114,Other_Crop
0.22136818,-0.4447985,154,2,180,260,147,430,130,Other_Crop
0.85467523,-0.52322364,827,3,341,275,469,554,116,Other_Crop
0.5262442,-0.37807122,641,2,127,238,275,176,138,Other_Crop
0.6135164,-0.52948886,495,2,180,241,380,456,120,Other_Crop
0.58785623,-0.5911902,331,0,0,164,565,586,120,Other_Crop
0.66631526,-0.47800297,641,2,0,289,203,410,96,Other_Crop
0.7830908,-0.40520096,242,21,300,394,244,579,125,Other_Crop
0.22639175,-0.46206608,312,1,0,203,422,137,155,Other_Crop
0.21010426,-0.47845304,14,4,77,131,571,367,119,Other_Crop
0.081145704,-0.30971807,716,3,158,218,452,215,140,Other_Crop
0.7265921,-0.6135502,1697,10,55,427,365,323,117,Other_Crop
0.5806018,-0.5094126,94,8,339,236,244,381,126,Other_Crop
0.24891175,-0.50535685,324,1,46,198,432,112,155,Other_Crop
0.56572956,-0.478125,11,2,57,201,353,783,107,Other_Crop
0.5041732,-0.26505277,1047,12,30,353,368,751,109,Other_Crop
0.7035848,-0.5632721,93,2,0,280,296,499,136,Other_Crop
0.23830539,-0.5112239,525,1,0,321,542,173,131,Other_Crop
0.28876624,-0.5575345,339,1,180,209,435,128,152,Other_Crop
0.5998827,-0.5701091,774,1,0,298,470,265,118,Other_Crop
0.26164874,-0.17344354,672,7,188,326,409,535,119,Other_Crop
0.2348417,-0.5128423,330,4,256,183,369,106,155,Other_Crop
0.83756346,-0.5089964,41,3,90,108,569,499,112,Other_Crop
0.49495462,-0.4755877,42,1,46,227,603,132,147,Other_Crop
0.45725393,-0.41906062,454,1,180,291,243,163,141,Other_Crop
0.4246816,-0.19984303,986,12,237,368,389,639,111,Other_Crop
0.6859666,-0.5489022,353,2,180,283,279,390,115,Other_Crop
0.5790186,-0.4330833,178,1,0,271,141,424,129,Other_Crop
0.8252283,-0.4991166,54,8,64,353,259,609,123,Other_Crop
0.53659904,-0.46924198,94,2,217,310,279,371,132,Other_Crop
0.25204533,-0.5018017,365,0,0,262,443,134,149,Other_Crop
0.37241948,-0.19504425,1102,3,227,352,406,473,109,Other_Crop
0.63449264,-0.50908786,291,2,304,231,328,517,117,Other_Crop
0.11853418,-0.06621392,257,9,240,338,420,495,116,Other_Crop
0.5724736,-0.54747605,319,1,180,240,301,568,110,Other_Crop
0.81221664,-0.5285278,669,4,313,319,518,312,119,Other_Crop
0.361966,-0.23320158,216,6,109,232,314,832,123,Other_Crop
0.8321405,-0.40551838,135,3,90,310,430,428,112,Other_Crop
0.37773958,-0.4862783,938,2,270,326,470,228,128,Other_Crop
0.8642258,-0.5696995,921,10,270,327,438,542,112,Other_Crop
0.32473832,-0.59184897,1421,13,136,321,500,300,127,Other_Crop
0.31119025,-0.5521499,293,3,108,171,369,110,154,Other_Crop
0.74329555,-0.5502935,120,2,305,166,506,937,108,Other_Crop
0.69049305,-0.51052445,70,2,325,247,353,1193,122,Other_Crop
0.71956086,-0.504717,36,5,235,312,493,634,117,Other_Crop
0.67324954,-0.42065063,995,7,285,368,389,639,111,Other_Crop
0.74255764,-0.45296618,41,4,90,142,550,489,117,Other_Crop
0.57138026,-0.60504735,57,2,39,89,754,510,136,Other_Crop
0.7812315,-0.52245647,108,2,123,264,172,364,127,Other_Crop
0.45787442,-0.30506247,234,8,227,335,417,515,118,Other_Crop
0.4467698,-0.50085855,1546,2,180,458,239,374,123,Other_Crop
0.82691437,-0.45189002,357,5,202,415,262,577,123,Other_Crop
0.5833333,-0.4187192,157,2,236,232,155,396,129,Other_Crop
0.8666369,-0.49307358,1113,11,5,364,341,652,109,Other_Crop
0.5108808,-0.4793883,76,3,155,214,403,978,123,Other_Crop
0.33235076,-0.46913424,222,2,234,189,441,485,135,Other_Crop
0.44835302,-0.32507917,243,3,109,209,286,1264,111,Other_Crop
0.7454058,-0.42654425,512,12,166,344,405,637,114,Other_Crop
0.42458934,-0.133774,194,2,53,308,300,441,142,Other_Crop
0.5515277,-0.4552696,87,2,325,296,310,519,123,Other_Crop
0.24529275,-0.55762714,1629,6,81,402,351,295,113,Other_Crop
0.59487975,-0.4325516,466,2,327,276,289,188,142,Other_Crop
0.78649515,-0.49408406,94,4,226,225,293,371,132,Other_Crop
0.23677053,-0.53966963,24,2,90,179,706,137,152,Other_Crop
0.5988372,-0.54486275,1400,7,171,360,360,609,107,Other_Crop
0.34520024,-0.5659631,1563,1,270,414,326,314,113,Other_Crop
0.6873546,-0.53915393,44,2,321,99,746,624,130,Other_Crop
0.40382415,-0.5051354,1345,5,218,366,446,275,123,Other_Crop
0.13719924,-0.44121867,295,1,226,168,522,67,158,Other_Crop
0.30503,-0.38931298,144,1,0,241,124,352,132,Other_Crop
0.46502057,-0.58565736,20,1,90,230,576,90,156,Other_Crop
0.19387536,-0.48965517,10,3,288,134,754,126,157,Other_Crop
0.5106732,-0.5257614,1926,9,90,342,404,400,116,Potato (Aalu)
0.14898582,-0.33170712,1781,8,298,360,387,372,120,Potato (Aalu)
0.320567,-0.5076987,1575,12,160,412,299,340,118,Potato (Aalu)
0.42229906,-0.52931464,1516,2,115,494,225,334,112,Potato (Aalu)
0.21095161,-0.5498742,1560,9,313,442,271,366,117,Potato (Aalu)
0.33697307,-0.6257055,2054,3,133,363,410,396,114,Potato (Aalu)
0.41549185,-0.50837064,1650,1,180,447,307,310,117,Potato (Aalu)
0.29173115,-0.5952721,1601,8,283,386,346,353,121,Potato (Aalu)
0.5438247,-0.51329297,1904,8,71,343,402,331,117,Potato (Aalu)
0.32077625,-0.54877317,1773,5,39,318,416,363,113,Potato (Aalu)
0.28808865,-0.56150424,1656,3,180,410,356,358,121,Potato (Aalu)
0.3914261,-0.46858335,1586,6,99,411,329,413,119,Potato (Aalu)
0.26481175,-0.5760902,1536,6,73,377,353,337,123,Potato (Aalu)
0.27827764,-0.5346598,1790,1,133,320,407,351,116,Potato (Aalu)
0.16163202,-0.31857747,1916,14,278,328,392,363,118,Potato (Aalu)
0.3296506,-0.46162012,1663,4,270,413,348,339,117,Potato (Aalu)
0.3141715,-0.42930335,1839,11,195,333,400,349,117,Potato (Aalu)
0.26645404,-0.23290676,1666,16,251,435,325,298,119,Potato (Aalu)
0.2892779,-0.5668021,1548,3,200,434,279,410,121,Potato (Aalu)
0.35330957,-0.537113,1663,3,227,413,348,339,117,Potato (Aalu)
0.5144058,-0.5546887,1676,4,165,399,349,326,115,Potato (Aalu)
0.22880216,-0.478749,1545,0,0,460,272,289,112,Potato (Aalu)
0.2691202,-0.53640324,1671,7,128,428,342,327,118,Potato (Aalu)
0.27978444,-0.5960198,1496,9,245,369,369,333,125,Potato (Aalu)
0.17218494,-0.43879908,1818,11,175,299,402,324,117,Potato (Aalu)
0.2130565,-0.46175733,1995,13,221,367,393,391,113,Potato (Aalu)
0.25783217,-0.5336863,1535,7,155,380,329,287,114,Potato (Aalu)
0.28254786,-0.52991927,1950,11,227,322,400,379,119,Potato (Aalu)
0.18796827,-0.5711864,1574,5,321,443,269,346,117,Potato (Aalu)
0.3114906,-0.51288307,1973,7,313,324,395,384,116,Potato (Aalu)
0.33556515,-0.43374038,1770,3,215,301,394,350,118,Potato (Aalu)
0.35500428,-0.4928779,1519,3,180,496,224,323,112,Potato (Aalu)
0.22357686,-0.47930643,1965,7,292,360,390,354,113,Potato (Aalu)
0.26108575,-0.60672015,1653,4,0,334,402,390,120,Potato (Aalu)
0.31997997,-0.57290506,2182,4,195,357,402,414,117,Potato (Aalu)
0.25000218,-0.56973267,1603,7,313,383,350,345,122,Potato (Aalu)
0.23649807,-0.6136274,1670,3,35,328,414,362,119,Potato (Aalu)
0.23720308,-0.49430606,1657,6,320,416,357,294,116,Potato (Aalu)
0.29101872,-0.48819175,1653,1,0,423,353,358,120,Potato (Aalu)
0.33184856,-0.5598095,1963,12,156,378,377,413,114,Potato (Aalu)
0.2647263,-0.5397569,1750,2,115,309,394,353,117,Potato (Aalu)
0.32396752,-0.56914765,1523,2,180,377,339,317,119,Potato (Aalu)
0.22679675,-0.5007307,1671,5,219,399,349,326,115,Potato (Aalu)
0.51954037,-0.5390745,1666,7,98,413,348,339,117,Potato (Aalu)
0.32051948,-0.4833454,1990,15,253,367,393,391,113,Potato (Aalu)
0.32630345,-0.50329167,1664,6,61,379,383,281,114,Potato (Aalu)
0.2762875,-0.5561396,1531,4,77,377,353,310,122,Potato (Aalu)
0.21814485,-0.5734641,1598,2,0,386,346,353,121,Potato (Aalu)
0.16704687,-0.43864062,1603,7,58,386,346,353,121,Potato (Aalu)
0.2106056,-0.5685176,1663,6,190,415,337,358,117,Potato (Aalu)
0.21513002,-0.48455077,1589,1,90,431,277,322,116,Potato (Aalu)
0.23822714,-0.5665692,1701,3,133,390,377,302,117,Potato (Aalu)
0.27656254,-0.54201347,2015,2,295,377,358,374,113,Potato (Aalu)
0.24420813,-0.5345314,1573,2,90,431,280,315,115,Potato (Aalu)
0.22249185,-0.54754424,1673,2,208,415,354,377,121,Potato (Aalu)
0.2381747,-0.5464578,1657,3,325,332,408,390,120,Potato (Aalu)
0.5674801,-0.5127708,1732,7,171,323,390,344,117,Potato (Aalu)
0.43111593,-0.4934791,1660,5,227,399,309,369,114,Potato (Aalu)
0.2230704,-0.502233,1616,2,152,404,328,417,119,Potato (Aalu)
0.24592042,-0.5545196,1760,3,200,301,387,357,117,Potato (Aalu)
0.24936652,-0.58217466,1662,1,0,397,317,444,119,Potato (Aalu)
0.32789722,-0.5071315,1724,3,73,372,403,279,118,Potato (Aalu)
0.24897438,-0.59483486,1594,1,0,416,265,319,114,Potato (Aalu)
0.28903458,-0.5101785,1667,8,62,394,364,320,117,Potato (Aalu)
0.17860153,-0.4839233,1568,2,180,426,292,367,122,Potato (Aalu)
0.20980926,-0.52960634,1590,1,133,431,277,336,113,Potato (Aalu)
0.22913143,-0.5113592,1553,4,152,424,284,371,116,Potato (Aalu)
0.34665316,-0.5887309,1703,5,39,328,417,336,120,Potato (Aalu)
0.40106952,-0.5323148,1654,2,180,419,337,392,122,Potato (Aalu)
0.22290921,-0.53872246,1941,8,211,346,384,377,117,Potato (Aalu)
0.408908,-0.4707922,1892,2,245,345,407,345,116,Potato (Aalu)
0.24212168,-0.4389082,1788,3,122,302,391,324,117,Potato (Aalu)
0.20916966,-0.5325426,1549,3,302,434,279,431,121,Potato (Aalu)
0.4179796,-0.5451578,1711,6,90,371,390,292,119,Potato (Aalu)
0.36842993,-0.53188545,1514,2,152,479,224,324,113,Potato (Aalu)
0.25667405,-0.5654753,1632,2,115,410,300,329,115,Potato (Aalu)
0.37356845,-0.5123781,1654,5,270,442,330,294,116,Potato (Aalu)
0.3604061,-0.47120368,1660,3,215,406,314,435,121,Potato (Aalu)
0.35439423,-0.50656587,1974,14,199,338,394,360,114,Potato (Aalu)
0.48233852,-0.5503902,1626,0,0,406,322,326,115,Potato (Aalu)
0.65453386,-0.56810105,1901,8,56,343,402,331,117,Potato (Aalu)
0.28348088,-0.52431554,2152,7,145,361,407,431,116,Potato (Aalu)
0.24819437,-0.5365396,1914,3,180,327,392,384,118,Potato (Aalu)
0.25501332,-0.54231757,1681,4,165,388,362,333,116,Potato (Aalu)
0.27551565,-0.60200685,1721,12,320,328,417,336,120,Potato (Aalu)
0.27494457,-0.56076616,2103,3,215,368,404,412,116,Potato (Aalu)
0.59577763,-0.64134234,1849,6,127,342,393,373,113,Potato (Aalu)
0.25455987,-0.5684485,1618,1,133,391,328,363,120,Potato (Aalu)
0.46237043,-0.4859027,1517,4,90,420,265,337,113,Potato (Aalu)
0.26946107,-0.57300013,1562,3,145,432,268,391,121,Potato (Aalu)
0.42718163,-0.4128325,1823,7,189,335,401,328,117,Potato (Aalu)
0.20539731,-0.43583542,1954,18,137,378,377,413,114,Potato (Aalu)
0.2787623,-0.55369383,1790,3,19,315,414,375,114,Potato (Aalu)
0.18009251,-0.57326394,1661,3,199,415,337,358,117,Potato (Aalu)
0.20551212,-0.46422136,1847,7,98,347,396,337,117,Potato (Aalu)
0.25935584,-0.5340686,1706,7,58,328,417,336,120,Potato (Aalu)
0.18670228,-0.607001,1692,2,180,407,353,340,118,Potato (Aalu)
0.24248922,-0.5128126,1799,6,119,301,401,340,120,Potato (Aalu)
0.33463657,-0.5237109,1989,6,270,322,398,418,114,Potato (Aalu)
0.2543182,-0.5323575,1743,2,180,315,388,353,117,Potato (Aalu)
0.45412627,-0.59641784,1779,2,152,298,399,361,117,Potato (Aalu)
0.3699425,-0.57309026,1683,4,195,388,362,333,116,Potato (Aalu)
0.19742887,-0.5634232,1508,6,261,461,225,355,119,Potato (Aalu)
0.24693562,-0.48003188,1519,1,90,379,346,288,114,Potato (Aalu)
0.6620287,-0.5479047,740,1,270,294,527,352,118,Potato (Aalu)
0.16623068,-0.5726143,1555,2,180,421,271,391,121,Potato (Aalu)
0.26741457,-0.49558443,1678,5,148,426,344,336,117,Potato (Aalu)
0.3400287,-0.47483668,1664,1,227,406,314,443,120,Potato (Aalu)
0.22756425,-0.49227,1564,5,305,474,242,317,111,Potato (Aalu)
0.25646585,-0.53471,1583,0,0,425,283,304,111,Potato (Aalu)
0.58246994,-0.4465124,1718,10,270,325,388,331,118,Potato (Aalu)
0.4023115,-0.5905194,629,1,227,323,522,357,121,Potato (Aalu)
0.46757036,-0.4893315,1880,6,107,352,393,361,116,Potato (Aalu)
0.18973732,-0.5442154,1686,7,352,407,353,340,118,Potato (Aalu)
0.28177613,-0.6328699,1798,6,233,307,395,351,119,Potato (Aalu)
0.21435179,-0.46073246,1604,3,227,395,315,399,118,Potato (Aalu)
0.2026889,-0.5130952,1882,5,79,344,408,361,116,Potato (Aalu)
0.24016929,-0.45361468,1739,6,140,323,390,344,117,Potato (Aalu)
0.19133878,-0.529368,1508,3,238,465,229,371,118,Potato (Aalu)
0.3018474,-0.52828485,1976,3,199,359,400,354,113,Potato (Aalu)
0.418072,-0.4852921,1738,5,157,323,390,344,117,Potato (Aalu)
0.5242759,-0.5119389,1713,3,133,406,360,336,117,Potato (Aalu)
0.38074628,-0.5405996,1534,1,180,467,251,335,118,Potato (Aalu)
0.21367213,-0.5073989,1617,2,295,402,331,351,119,Potato (Aalu)
0.4924664,-0.5189816,1895,4,65,343,402,379,115,Potato (Aalu)
0.12816538,-0.48669094,1679,10,286,425,344,340,118,Potato (Aalu)
0.58404684,-0.4709315,1563,10,62,419,291,326,113,Potato (Aalu)
0.28533447,-0.5769406,1531,4,28,377,353,310,122,Potato (Aalu)
0.29072613,-0.5782315,1530,7,17,367,362,352,122,Potato (Aalu)
0.23474005,-0.5930284,1811,1,180,318,397,321,120,Potato (Aalu)
0.3250315,-0.6082567,1587,6,261,458,262,312,114,Potato (Aalu)
0.2160423,-0.4548732,1584,1,90,410,289,402,118,Potato (Aalu)
0.34395376,-0.51364386,1786,4,152,302,391,361,117,Potato (Aalu)
0.23714219,-0.511245,1708,8,22,328,417,336,120,Potato (Aalu)
0.25568667,-0.4940048,1650,1,313,444,320,307,114,Potato (Aalu)
0.5561041,-0.52100194,1625,1,133,383,339,385,119,Potato (Aalu)
0.24962418,-0.38050234,1585,5,90,402,339,372,119,Potato (Aalu)
0.16732652,-0.5640363,1563,6,81,428,302,370,121,Potato (Aalu)
0.4262868,-0.44847918,1588,2,152,445,300,402,121,Potato (Aalu)
0.21093239,-0.48459664,1615,1,90,399,320,388,119,Potato (Aalu)
0.21987027,-0.5385707,1604,3,107,398,289,372,119,Potato (Aalu)
0.24150442,-0.4945497,1611,5,203,400,338,349,119,Potato (Aalu)
0.2489755,-0.4657605,1993,9,231,367,393,391,113,Potato (Aalu)
0.32683486,-0.53288263,661,1,90,299,526,318,124,Potato (Aalu)
0.18561983,-0.41194323,1943,9,107,347,383,432,116,Potato (Aalu)
0.3666173,-0.51731634,1908,9,227,354,390,418,115,Potato (Aalu)
0.36619914,-0.54325,1619,1,133,391,328,394,119,Potato (Aalu)
0.40986258,-0.5929378,1629,1,133,410,300,329,115,Potato (Aalu)
0.51897424,-0.5124525,1580,6,152,411,329,413,119,Potato (Aalu)
0.2940752,-0.6098464,2041,5,270,373,407,399,114,Potato (Aalu)
0.27351597,-0.5395575,1606,3,133,398,289,372,119,Potato (Aalu)
0.43919477,-0.54391336,1553,3,133,424,284,364,118,Potato (Aalu)
0.6098429,-0.51471037,1538,2,152,450,272,317,119,Potato (Aalu)
0.28934216,-0.5087354,1957,17,142,378,377,413,114,Potato (Aalu)
0.27515152,-0.46451396,1555,3,270,368,393,323,125,Potato (Aalu)
0.3326517,-0.4988592,1787,5,133,302,391,324,117,Potato (Aalu)
0.66107136,-0.5525532,1709,7,172,374,392,282,117,Potato (Aalu)
0.18253696,-0.5508623,1574,5,321,443,269,346,117,Potato (Aalu)
0.33149976,-0.472726,1889,3,238,345,407,349,116,Potato (Aalu)
0.3476574,-0.5493138,1678,8,149,405,377,307,116,Potato (Aalu)
0.41676703,-0.45667937,1666,5,111,407,303,356,115,Potato (Aalu)
0.17203112,-0.47573087,1707,7,295,328,417,336,120,Potato (Aalu)
0.2538409,-0.56340486,1523,1,270,377,339,317,119,Potato (Aalu)
0.31795374,-0.51955533,1534,10,74,367,362,352,122,Potato (Aalu)
0.20806682,-0.54138124,1571,7,308,443,269,346,117,Potato (Aalu)
0.259542,-0.6147496,1683,6,107,408,352,343,116,Potato (Aalu)
0.26198596,-0.5754994,1724,9,313,328,417,340,121,Potato (Aalu)
0.17073171,-0.540618,1587,5,12,413,279,341,113,Potato (Aalu)
0.23429541,-0.51054734,1622,4,180,391,328,394,119,Potato (Aalu)
0.27645463,-0.52883077,1948,4,133,347,383,380,116,Potato (Aalu)
0.2228739,-0.52702117,1585,6,81,409,283,402,118,Potato (Aalu)
0.26192516,-0.5632635,1666,8,109,428,342,308,117,Potato (Aalu)
0.16972287,-0.46219254,1566,11,310,442,271,366,117,Potato (Aalu)
0.17034754,-0.40193343,1812,3,35,310,402,310,117,Potato (Aalu)
0.21299188,-0.42924863,2029,8,227,373,407,399,114,Potato (Aalu)
0.26330853,-0.41289657,1818,3,122,317,397,314,117,Potato (Aalu)
0.34276316,-0.42626682,1619,3,238,410,324,403,117,Potato (Aalu)
0.33671322,-0.5617361,2172,6,233,364,409,462,115,Potato (Aalu)
0.1603368,-0.4318508,1589,5,249,417,284,334,112,Potato (Aalu)
0.19942014,-0.44938043,1883,7,302,344,408,362,115,Potato (Aalu)
0.22429104,-0.5380497,1589,1,90,431,277,336,113,Potato (Aalu)
0.2912318,-0.49057588,1852,6,190,333,400,349,117,Potato (Aalu)
0.23242329,-0.5264196,2118,8,211,364,403,433,116,Potato (Aalu)
0.22719803,-0.51146716,1889,1,133,341,386,364,117,Potato (Aalu)
0.3196009,-0.5174894,1649,0,0,444,325,289,118,Potato (Aalu)
0.32985023,-0.5499784,1593,6,0,382,351,332,123,Potato (Aalu)
0.30933356,-0.46807152,1624,4,115,404,314,314,115,Potato (Aalu)
0.28229862,-0.64292103,1779,4,77,301,394,345,118,Potato (Aalu)
0.33025262,-0.5266742,1584,5,101,436,272,308,117,Potato (Aalu)
0.30105546,-0.5983241,1800,5,249,307,395,351,119,Potato (Aalu)
0.20423213,-0.52452695,1664,6,208,424,335,402,121,Potato (Aalu)
0.2910182,-0.5359242,1588,5,235,431,277,336,113,Potato (Aalu)
0.37417722,-0.54536617,1773,9,133,301,394,345,118,Potato (Aalu)
0.5483693,-0.5886059,52,2,207,189,684,93,156,Potato (Aalu)
0.20907158,-0.60737157,1689,7,351,407,353,340,118,Potato (Aalu)
0.29891464,-0.5991437,1718,1,90,372,403,279,118,Potato (Aalu)
0.35735226,-0.529274,1618,2,245,390,336,339,116,Potato (Aalu)
0.31583017,-0.6035363,1790,2,152,301,401,340,120,Potato (Aalu)
0.2546135,-0.5600711,1694,2,180,384,374,277,117,Potato (Aalu)
0.22676063,-0.48712435,1586,8,195,419,278,316,112,Potato (Aalu)
0.23949528,-0.49754846,1671,1,313,415,354,377,121,Potato (Aalu)
0.2263559,-0.51232165,1530,8,97,451,249,388,118,Potato (Aalu)
0.21159627,-0.40832537,1504,8,298,488,240,352,112,Potato (Aalu)
0.23014274,-0.5401345,1632,3,200,410,300,329,115,Potato (Aalu)
0.33705947,-0.58210623,1630,2,180,410,300,329,115,Potato (Aalu)
0.18172087,-0.5176152,1571,2,270,433,292,403,122,Potato (Aalu)
0.35464573,-0.47629467,1654,0,0,436,338,275,115,Potato (Aalu)
0.2995817,-0.45431933,1971,14,327,324,397,412,114,Potato (Aalu)
0.22302566,-0.5862745,1703,3,215,426,344,336,117,Potato (Aalu)
0.2749926,-0.55686074,1981,7,255,365,393,365,114,Potato (Aalu)
0.32487196,-0.5480798,2084,2,180,373,410,381,116,Potato (Aalu)
0.25619414,-0.5310796,1535,5,180,380,329,287,114,Potato (Aalu)
0.18769231,-0.58766705,1688,3,90,408,352,325,118,Potato (Aalu)
0.4245795,-0.5091726,1905,7,189,345,405,337,117,Potato (Aalu)
0.39175257,-0.48923305,1659,3,215,391,315,435,121,Potato (Aalu)
0.4367619,-0.6047297,1866,5,133,337,390,349,117,Potato (Aalu)
0.2564721,-0.5616272,1680,4,245,426,344,336,117,Potato (Aalu)
0.1956694,-0.49867946,1824,2,180,312,390,327,120,Potato (Aalu)
0.19548407,-0.47735408,1980,5,235,365,393,365,114,Potato (Aalu)
0.287321,-0.5310785,1531,8,332,377,353,310,122,Potato (Aalu)
0.28330523,-0.55917484,1983,8,242,365,393,365,114,Potato (Aalu)
0.2759821,-0.5634937,2117,6,208,364,403,433,116,Potato (Aalu)
0.1623582,-0.47997633,1658,4,313,434,331,271,115,Potato (Aalu)
0.2006256,-0.4340291,1658,3,215,422,340,358,121,Potato (Aalu)
0.32064918,-0.5510015,1663,2,180,413,348,373,120,Potato (Aalu)
0.4284357,-0.511965,1647,1,90,415,340,318,116,Potato (Aalu)
0.19135372,-0.5034827,1585,7,105,417,284,334,112,Potato (Aalu)
0.27266833,-0.60299593,1809,5,249,318,397,321,120,Potato (Aalu)
0.28653535,-0.55338275,1655,4,313,332,408,390,120,Potato (Aalu)
0.23786698,-0.5352622,1743,7,82,326,409,285,117,Potato (Aalu)
0.22009364,-0.5625641,1715,9,6,328,417,336,120,Potato (Aalu)
0.29122415,-0.545881,1849,12,233,323,380,364,118,Potato (Aalu)
0.2609281,-0.4632754,2008,7,122,357,398,382,113,Potato (Aalu)
0.2050107,-0.5209819,1593,3,325,432,291,313,117,Potato (Aalu)
0.35025913,-0.52807623,1799,6,160,299,402,324,117,Potato (Aalu)
0.38788456,-0.5026398,1521,3,180,496,224,323,112,Potato (Aalu)
0.30652857,-0.44840738,1661,4,165,402,309,422,120,Potato (Aalu)
0.34066385,-0.5336453,1526,2,65,367,362,352,122,Potato (Aalu)
0.2857992,-0.5929659,1543,13,343,376,349,310,122,Potato (Aalu)
0.26053613,-0.52639526,1609,3,90,392,295,395,119,Potato (Aalu)
0.21105373,-0.5573397,1576,2,152,435,282,351,116,Potato (Aalu)
0.21643418,-0.44519162,1948,7,128,347,383,432,116,Potato (Aalu)
0.36126077,-0.5101576,1777,3,73,298,399,361,117,Potato (Aalu)
0.220007,-0.51284087,1550,10,275,443,261,365,119,Potato (Aalu)
0.20558797,-0.5395657,1671,2,115,415,354,377,121,Potato (Aalu)
0.45602515,-0.4942163,1661,2,115,397,317,442,120,Potato (Aalu)
0.23222308,-0.50172615,1650,1,0,423,322,283,112,Potato (Aalu)
0.14780359,-0.35800374,1802,4,195,334,388,326,118,Potato (Aalu)
0.2598801,-0.50585955,1676,14,0,328,414,362,119,Potato (Aalu)
0.19511156,-0.5113037,1743,2,90,315,388,353,117,Potato (Aalu)
0.27547723,-0.43753088,1984,4,270,365,393,365,114,Potato (Aalu)
0.27986816,-0.5130135,1710,3,58,391,379,275,118,Potato (Aalu)
0.293,-0.5176478,1893,2,208,345,407,345,116,Potato (Aalu)
0.16121942,-0.45230782,1591,1,90,400,295,393,118,Potato (Aalu)
0.2950503,-0.51103824,1679,4,195,399,349,326,115,Potato (Aalu)
0.24786325,-0.5829973,1694,5,101,408,352,325,118,Potato (Aalu)
